,path,keywords,keywords_by_double_tab
1644,20231226_162125_jpg.rf2.jpg,"['술마시는', '고W비 야이', '매세자50', '2F']",술마시는		고W비 야이		매세자50		2F
1645,20231226_162125_jpg.rf3.jpg,['a'],a
1646,20231226_162125_jpg.rf4.jpg,['아족문빌'],아족문빌
1647,20231226_162125_jpg.rf5.jpg,"['오 줄마지는', '골프유음 소랑', '007~8']",오 줄마지는		골프유음 소랑		007~8
1648,20231226_162125_jpg.rf6.jpg,[],
1649,20231226_162130_jpg.rf.jpg,"['강강선주점', '장', '자', '광', '시', '주']",강강선주점		장		자		광		시		주
1650,20231226_162130_jpg.rf2.jpg,"['emart24', '이마트 편의점 상무유탑호텔', '운 라이프스타일']",emart24		이마트 편의점 상무유탑호텔		운 라이프스타일
1651,20231226_162152_jpg.rf.jpg,['ATWOSOME PLACE deser cofe'],ATWOSOME PLACE deser cofe
1652,20231226_162152_jpg.rf2.jpg,"['AC', 'ATWOSOME PLACE CEON CE']",AC		ATWOSOME PLACE CEON CE
1653,20231226_162213_jpg.rf.jpg,"['ELEVEN', '판']",ELEVEN		판
1654,20231226_162213_jpg.rf2.jpg,"['드림', '판족물생활용품닭례품행시']",드림		판족물생활용품닭례품행시
1655,20231226_162218_jpg.rf.jpg,"['드림유통', '판족물생활용품닭례품행사용품명함T233-3435']",드림유통		판족물생활용품닭례품행사용품명함T233-3435
1656,20231226_162218_jpg.rf2.jpg,[],
1657,20231226_162218_jpg.rf3.jpg,['코너'],코너
1658,20231226_162229_jpg.rf.jpg,"['비금', '정통일식', '2F']",비금		정통일식		2F
1659,20231226_162229_jpg.rf2.jpg,"['나lora', '3F', 'Restaupamt']",나lora		3F		Restaupamt
1660,20231226_162416_jpg.rf.jpg,"['M우OMAKASE', '2F']",M우OMAKASE		2F
1661,20231226_162416_jpg.rf2.jpg,"['BARE', 'whisky', 'Beer', 'wine', '2F']",BARE		whisky		Beer		wine		2F
1662,20231226_162445_jpg.rf.jpg,"['AURORA', '어머리', 'BAR']",AURORA		어머리		BAR
1663,20231226_162445_jpg.rf2.jpg,['emerst e'],emerst e
1664,20231226_162445_jpg.rf3.jpg,"['상무장', '374-7774']",상무장		374-7774
1665,20231226_162509_jpg.rf.jpg,['HOTEL T BBICKS'],HOTEL T BBICKS
1666,20231226_162536_jpg.rf.jpg,"['S타워컨벤션', 'TOWEnR', 'CONVENTION']",S타워컨벤션		TOWEnR		CONVENTION
1667,20231226_162554_jpg.rf.jpg,"['화담', '공인중개사', '2520007', '등록번호 4104-1931', '사무술소']",화담		공인중개사		2520007		등록번호 4104-1931		사무술소
1668,20231226_162554_jpg.rf2.jpg,[],
1669,20231226_162554_jpg.rf3.jpg,"['솥R단L', 'HADA BABTE']",솥R단L		HADA BABTE
1670,20231226_162633_jpg.rf.jpg,"['쭈마당', '국인AG', '참인', '상무본점', '가맹문의 070-8882-3660']",쭈마당		국인AG		참인		상무본점		가맹문의 070-8882-3660
1671,20231226_162633_jpg.rf2.jpg,"['수불', '자', '371-2333', '해장국순두부', '가맹점 문의 010-7616-0303']",수불		자		371-2333		해장국순두부		가맹점 문의 010-7616-0303
1672,20231226_162633_jpg.rf3.jpg,[],
1673,20231226_162643_jpg.rf.jpg,"['30년 전통', '나주곰탕', '일반음식점', '384-4452']",30년 전통		나주곰탕		일반음식점		384-4452
1674,20231226_162653_jpg.rf.jpg,"['LAMB&SALT', 'Grilledlamstfeaks']",LAMB&SALT		Grilledlamstfeaks
1675,20231226_162702_jpg.rf.jpg,"['곱탕', '육사시미', '가야밀면', '양곰탕']",곱탕		육사시미		가야밀면		양곰탕
1676,20231226_162702_jpg.rf2.jpg,"['곱', '곱탕']",곱		곱탕
1677,20231226_162702_jpg.rf3.jpg,"['곱탕', '육사시미', '곱국', '가야밀면', '양곰탕', '편', '2', '서울식양관곰탕육사시미전문점']",곱탕		육사시미		곱국		가야밀면		양곰탕		편		2		서울식양관곰탕육사시미전문점
1678,20231226_162730_jpg.rf.jpg,[],
1679,20231226_162743_jpg.rf.jpg,"['코Ur', '주마닭', '상무본점', '참이', '을', '가맹문의 070-8882-3660', '김판추추미마자']",코Ur		주마닭		상무본점		참이		을		가맹문의 070-8882-3660		김판추추미마자
1680,20231226_162819_jpg.rf.jpg,['ELEVEN'],ELEVEN
1681,20231226_162819_jpg.rf2.jpg,"['서우', 'OMAKASE', 'bF']",서우		OMAKASE		bF
1682,20231226_162901_jpg.rf.jpg,"['memhershit', '앤는']",memhershit		앤는
1683,20231226_162901_jpg.rf2.jpg,"['포르쉐3F', 'Doun cofe', '카페']",포르쉐3F		Doun cofe		카페
1684,20231226_162901_jpg.rf3.jpg,"['페라리아우디', '유흥주점', '명흥주점4F']",페라리아우디		유흥주점		명흥주점4F
1685,20231226_162908_jpg.rf.jpg,"['oam', 'cafe', '카페', '노o', '자o맹 op']",oam		cafe		카페		노o		자o맹 op
1686,20231226_162908_jpg.rf2.jpg,"['엔즈', 'Tw마mn는 집c', 'w u', 'ST Duonl']",엔즈		Tw마mn는 집c		w u		ST Duonl
1687,20231226_162942_jpg.rf.jpg,[],
1688,20231226_162946_jpg.rf.jpg,"['곰 |국매', '곰탕육사시미']",곰 |국매		곰탕육사시미
1689,20231226_163006_jpg.rf.jpg,['미마이마'],미마이마
1690,20231226_163006_jpg.rf2.jpg,[],
1691,20231226_163006_jpg.rf3.jpg,"['코K', '유흥주점', '2F', '블리', '비즈니스룸바', '2F']",코K		유흥주점		2F		블리		비즈니스룸바		2F
1692,20231226_163006_jpg.rf4.jpg,"['한음', '할육전국']",한음		할육전국
1693,20231226_163006_jpg.rf5.jpg,"['어매', 'dDo', 'BAR', '4F']",어매		dDo		BAR		4F
1694,20231226_163006_jpg.rf6.jpg,"['사', 'F']",사		F
1695,20231226_163006_jpg.rf7.jpg,"['명메라리', '유흥주점', '-4F-', '#지어물']",명메라리		유흥주점		-4F-		#지어물
1696,20231226_163019_jpg.rf.jpg,"['조통', '집라리', '유흥주점', '74F-', '한지어물']",조통		집라리		유흥주점		74F-		한지어물
1697,20231226_163019_jpg.rf2.jpg,['머물'],머물
1698,20231226_163025_jpg.rf.jpg,[],
1699,20231226_163025_jpg.rf2.jpg,"['코K', '유흥주점', '2F']",코K		유흥주점		2F
1700,20231226_163025_jpg.rf3.jpg,"['LEMN', '4F', '탕블링장', '자OciNd']",LEMN		4F		탕블링장		자OciNd
1701,20231226_164001_jpg.rf.jpg,"['Basison', 'LEGENDARY PIZZA']",Basison		LEGENDARY PIZZA
1702,20231226_164001_jpg.rf2.jpg,['30om'],30om
1703,20231226_164001_jpg.rf3.jpg,"['남다른부동산라영', '등록번호 29140-2023-00019', '리치부동산', 'BiE', '공인중개사사무소', '대표고민성', '010-3646-2606', '피뼈']",남다른부동산라영		등록번호 29140-2023-00019		리치부동산		BiE		공인중개사사무소		대표고민성		010-3646-2606		피뼈
1704,20231226_164003_jpg.rf.jpg,"['Baridom', 'LEGE NDARY PIZZA', 'KYE-9DMA', ' ea', 'TAKE-OUT', '3ES']",Baridom		LEGE NDARY PIZZA		KYE-9DMA		 ea		TAKE-OUT		3ES
1705,20231226_164003_jpg.rf2.jpg,['STARBUCKS'],STARBUCKS
1706,20231226_164003_jpg.rf3.jpg,"['원아삭플린트치과의원', '0716-2808', 'ASAK PLANT DENTA']",원아삭플린트치과의원		0716-2808		ASAK PLANT DENTA
1707,20231226_164003_jpg.rf4.jpg,"['Dadkson', 'Bipny']",Dadkson		Bipny
1708,20231226_164003_jpg.rf5.jpg,[],
1709,20231226_164006_jpg.rf.jpg,"['Baciom', 'LECENDARY PIZZA']",Baciom		LECENDARY PIZZA
1710,20231226_164006_jpg.rf2.jpg,"['Radcksio', 'Bo이n']",Radcksio		Bo이n
1711,20231226_164006_jpg.rf3.jpg,['대영'],대영
1712,20231226_164016_jpg.rf.jpg,"['남다른부동산영', '등록번호 29140-2023-00019', '리치부동산', '타담담', '공인중개사사무소', '대표고민성', '010-3646-2606']",남다른부동산영		등록번호 29140-2023-00019		리치부동산		타담담		공인중개사사무소		대표고민성		010-3646-2606
1713,20231226_164016_jpg.rf2.jpg,"['B뽑', '공인중개사사무소', '대표고민성']",B뽑		공인중개사사무소		대표고민성
1714,20231226_164017_jpg.rf.jpg,"['STARBUCKS', '휴게음식점', '스타벅스 상무지평점']",STARBUCKS		휴게음식점		스타벅스 상무지평점
1715,20231226_164017_jpg.rf2.jpg,[],
1716,20231226_164024_jpg.rf.jpg,"['무를왕돈까스', '진짜양돌년', '062384-0502']",무를왕돈까스		진짜양돌년		062384-0502
1717,20231226_164026_jpg.rf.jpg,"['Basison', 'LEGENDARY PIZZA']",Basison		LEGENDARY PIZZA
1718,20231226_164026_jpg.rf2.jpg,['30om'],30om
1719,20231226_164035_jpg.rf.jpg,['대영'],대영
1720,20231226_164046_jpg.rf.jpg,"['나이트', '주차장']",나이트		주차장
1721,20231226_164108_jpg.rf.jpg,['국년'],국년
1722,20231226_164108_jpg.rf2.jpg,"['Hiave', 'it', 'Have it store', '편의점']",Hiave		it		Have it store		편의점
1723,20231226_164108_jpg.rf3.jpg,['CVS'],CVS
1724,20231226_164118_jpg.rf.jpg,"['종주앤까지별', '광주파이낸스센터']",종주앤까지별		광주파이낸스센터
1725,20231226_164118_jpg.rf2.jpg,"['CA', '장mceron', '대사 찌만찌전성점', '전남본부']",CA		장mceron		대사 찌만찌전성점		전남본부
1726,20231226_164118_jpg.rf3.jpg,"['SARsuNIc', '삼정OCDU']",SARsuNIc		삼정OCDU
1727,20231226_164118_jpg.rf4.jpg,"['마디필리리', '57-678']",마디필리리		57-678
1728,20231226_164122_jpg.rf.jpg,"['동마이래티해', '광주파이낸스센터']",동마이래티해		광주파이낸스센터
1729,20231226_164122_jpg.rf2.jpg,"['wo', '디부린', '전문과', '집부과', 'R의점점', '457-6789']",wo		디부린		전문과		집부과		R의점점		457-6789
1730,20231226_164124_jpg.rf.jpg,"['C', 'so으스mgrnicationm', '전남본부']",C		so으스mgrnicationm		전남본부
1731,20231226_164124_jpg.rf2.jpg,"['SAMSUNG', '정OCDU']",SAMSUNG		정OCDU
1732,20231226_164127_jpg.rf.jpg,"['스', 'KC', 'onm유ow지iemonm', '전남본부']",스		KC		onm유ow지iemonm		전남본부
1733,20231226_164127_jpg.rf2.jpg,['SAMSUNG'],SAMSUNG
1734,20231226_164130_jpg.rf.jpg,"['SAM SUNG', '삼정OUDU']",SAM SUNG		삼정OUDU
1735,20231226_164130_jpg.rf2.jpg,"['풋원', '전남본부']",풋원		전남본부
1736,20231226_164130_jpg.rf3.jpg,[],
1737,20231226_164140_jpg.rf.jpg,"['금남소머리국밥', '3F']",금남소머리국밥		3F
1738,20231226_164140_jpg.rf2.jpg,['wwwh'],wwwh
1739,20231226_164145_jpg.rf.jpg,['화흥냉면족발'],화흥냉면족발
1740,20231226_164145_jpg.rf2.jpg,"['offee', '&', 'ake']",offee		&		ake
1741,20231226_164145_jpg.rf3.jpg,[],
1742,20231226_164152_jpg.rf.jpg,"['한국방송통신전파진흥원', 'Korea', 'KCA', 'Communications', 'Agency', '전남본부']",한국방송통신전파진흥원		Korea		KCA		Communications		Agency		전남본부
1743,20231226_164154_jpg.rf.jpg,"['C&C', 'Coffee & Cake', '커피&케익']",C&C		Coffee & Cake		커피&케익
1744,20231226_164214_jpg.rf.jpg,['광무'],광무
1745,20231226_164220_jpg.rf.jpg,"['체인점 문의', '한옥', '전단제', '010-4963-2643', '육건문전', '영잎보기국이', 'eeun', 'T371-1205']",체인점 문의		한옥		전단제		010-4963-2643		육건문전		영잎보기국이		eeun		T371-1205
1746,20231226_164223_jpg.rf.jpg,"['SangMu Gamp', 'lone', '상무게임손', '상무점', '창업문의 04805-58']",SangMu Gamp		lone		상무게임손		상무점		창업문의 04805-58
1747,20231226_164223_jpg.rf2.jpg,[],
1748,20231226_164225_jpg.rf.jpg,"['러블리베베', 'LOVELY-BEBE', '유아동복전문점', '2호점', '382-1357']",러블리베베		LOVELY-BEBE		유아동복전문점		2호점		382-1357
1749,20231226_164225_jpg.rf2.jpg,['본토시라'],본토시라
1750,20231226_164227_jpg.rf.jpg,[],
1751,20231226_164227_jpg.rf2.jpg,"['러블리베베', 'LOVELY-BEBE', '유아동복전문점', '2호점']",러블리베베		LOVELY-BEBE		유아동복전문점		2호점
1752,20231226_164227_jpg.rf3.jpg,"['러블리베베', 'LOVELY-BEBE', '유아동복전문점', '2호점', '382-1357']",러블리베베		LOVELY-BEBE		유아동복전문점		2호점		382-1357
1753,20231226_164228_jpg.rf.jpg,"['C&C', 'Coffee & Cake']",C&C		Coffee & Cake
1754,20231226_164228_jpg.rf2.jpg,"['나이트 클럽', 'Night Club']",나이트 클럽		Night Club
1755,20231226_164228_jpg.rf3.jpg,"['Have it', '인썸시 필러원국네전상주점용']",Have it		인썸시 필러원국네전상주점용
1756,20231226_164228_jpg.rf4.jpg,"['Sangdy', '상무게임손', 'PE에 리식주']",Sangdy		상무게임손		PE에 리식주
1757,20231226_164228_jpg.rf5.jpg,"['홈냉면족', '밥']",홈냉면족		밥
1758,20231226_164228_jpg.rf6.jpg,['Have it'],Have it
1759,20231226_164228_jpg.rf7.jpg,"['금탑', '소머리국밥']",금탑		소머리국밥
1760,20231226_164229_jpg.rf.jpg,"['Game 70', 'SangMu']",Game 70		SangMu
1761,20231226_164229_jpg.rf2.jpg,['상주마'],상주마
1762,20231226_164231_jpg.rf.jpg,['본토시락'],본토시락
1763,20231226_164236_jpg.rf.jpg,['스'],스
1764,20231226_164236_jpg.rf2.jpg,['룸비무료'],룸비무료
1765,20231226_164236_jpg.rf3.jpg,"['신K', '블마', '소주룸', '하밥이 보이는', '전마족은 룸', '2추으로오세오', '예약', '372-0881']",신K		블마		소주룸		하밥이 보이는		전마족은 룸		2추으로오세오		예약		372-0881
1766,20231226_164236_jpg.rf4.jpg,[],
1767,20231226_164236_jpg.rf5.jpg,"['띠까!', '노래', '::::']",띠까!		노래		::::
1768,20231226_164236_jpg.rf6.jpg,"['니', '엔']",니		엔
1769,20231226_164236_jpg.rf7.jpg,"['병일', 'rwrwwwwkr', 'wwwwrwwwwwwwr', '사서K']",병일		rwrwwwwkr		wwwwrwwwwwwwr		사서K
1770,20231226_164236_jpg.rf8.jpg,"['Lm', '마F', 'B']",Lm		마F		B
1771,20231226_164237_jpg.rf.jpg,"['창현나이트크랜', 'Night Club']",창현나이트크랜		Night Club
1772,20231226_164237_jpg.rf2.jpg,"['성인나이트큰럽', 'Night Club']",성인나이트큰럽		Night Club
1773,20231226_164239_jpg.rf.jpg,['5E'],5E
1774,20231226_164239_jpg.rf2.jpg,"['구이', '전문점', '전담', '회포차', 'SKESsiuruW mDoy', 'SOSO3', '중조은', '상무점']",구이		전문점		전담		회포차		SKESsiuruW mDoy		SOSO3		중조은		상무점
1775,20231226_164239_jpg.rf3.jpg,"['3F', '유흥주점']",3F		유흥주점
1776,20231226_164247_jpg.rf.jpg,"['필자!도', '띠까', '노래습', '3F']",필자!도		띠까		노래습		3F
1777,20231226_164248_jpg.rf.jpg,"['학본', '띠까!']",학본		띠까!
1778,20231226_164248_jpg.rf2.jpg,['시디행살'],시디행살
1779,20231226_164256_jpg.rf.jpg,['시피티행살'],시피티행살
1780,20231226_164256_jpg.rf2.jpg,"['yn GaB', '10F']",yn GaB		10F
1781,20231226_164256_jpg.rf3.jpg,['상무힐링요양병원'],상무힐링요양병원
1782,20231226_164256_jpg.rf4.jpg,['지i'],지i
1783,20231226_164305_jpg.rf.jpg,"['Have it', 'Hove it store', 'wwwhaveit24com', '언제나 열려있는 곳 해빛상무점']",Have it		Hove it store		wwwhaveit24com		언제나 열려있는 곳 해빛상무점
1784,20231226_164305_jpg.rf2.jpg,['금밥소머리국밥'],금밥소머리국밥
1785,20231226_164308_jpg.rf.jpg,"['이마D', '상무한광나이트']",이마D		상무한광나이트
1786,20231226_164309_jpg.rf.jpg,"['료', '0', 'Hreoing', '상무힐링요 양병원', '보건복지부지정 인증의료기관']",료		0		Hreoing		상무힐링요 양병원		보건복지부지정 인증의료기관
1787,20231226_164329_jpg.rf.jpg,['외과 전문의 조세나와 함께하는 체계적인'],외과 전문의 조세나와 함께하는 체계적인
1788,20231226_164329_jpg.rf2.jpg,"['오뉴엔젤병원', '모든업종가능']",오뉴엔젤병원		모든업종가능
1789,20231226_164329_jpg.rf3.jpg,"['UU', '모든 업종 가능', '3층임대', '냉난방 시스템', '임대200평 전용 147평', 'Piammud중owsdiecatPrldal/uto', '문의01046263830']",UU		모든 업종 가능		3층임대		냉난방 시스템		임대200평 전용 147평		Piammud중owsdiecatPrldal/uto		문의01046263830
1790,20231226_164329_jpg.rf4.jpg,['CHEVROLET'],CHEVROLET
1791,20231226_164335_jpg.rf.jpg,"['SangMu Game Zone', '상무게임손존', '창연문의 010-405-50', '상무점']",SangMu Game Zone		상무게임손존		창연문의 010-405-50		상무점
1792,20231226_164352_jpg.rf.jpg,"['짱까땅까노래홀', 'S', '3F']",짱까땅까노래홀		S		3F
1793,20231226_164352_jpg.rf2.jpg,['LUELSOJUIROOM'],LUELSOJUIROOM
1794,20231226_164352_jpg.rf3.jpg,"['래해밥', '정HENI', '3쌈', '80O']",래해밥		정HENI		3쌈		80O
1795,20231226_164352_jpg.rf4.jpg,"['S', '동']",S		동
1796,20231226_164352_jpg.rf5.jpg,[],
1797,20231226_164352_jpg.rf6.jpg,"['조지리해밥', 'S']",조지리해밥		S
1798,20231226_164356_jpg.rf.jpg,"['w문l', '김영희', '동태점', '강남', '꼬막상무점 371-9592']",w문l		김영희		동태점		강남		꼬막상무점 371-9592
1799,20231226_164356_jpg.rf2.jpg,"['LLUry출', 'SojuROoM']",LLUry출		SojuROoM
1800,20231226_164356_jpg.rf3.jpg,[],
1801,20231226_164356_jpg.rf4.jpg,"['그니엘', 'SIGNIEL', '4F']",그니엘		SIGNIEL		4F
1802,20231226_164356_jpg.rf5.jpg,['수림그린월'],수림그린월
1803,20231226_164359_jpg.rf.jpg,"['L내 ury출', 'SOUROOM']",L내 ury출		SOUROOM
1804,20231226_164400_jpg.rf.jpg,['광광나이트'],광광나이트
1805,20231226_164400_jpg.rf2.jpg,"['Mu G ne zone', 'Sa', '상무게임손', '상무점', '창업문의', '4805-65']",Mu G ne zone		Sa		상무게임손		상무점		창업문의		4805-65
1806,20231226_164402_jpg.rf.jpg,['수림그린월'],수림그린월
1807,20231226_164402_jpg.rf2.jpg,"['남도어', '3', '2', '2']",남도어		3		2		2
1808,20231226_164402_jpg.rf3.jpg,['피m'],피m
1809,20231226_164413_jpg.rf.jpg,"['가맹문의', '0242-3375', '김영희', '동태찜', '강남', '꼬막상무점 371-9592']",가맹문의		0242-3375		김영희		동태찜		강남		꼬막상무점 371-9592
1810,20231226_164413_jpg.rf2.jpg,[],
1811,20231226_164424_jpg.rf.jpg,"['블루소주점', '뮤디수']",블루소주점		뮤디수
1812,20231226_164424_jpg.rf2.jpg,"['지하', '#동룸소주방', '수']",지하		#동룸소주방		수
1813,20231226_164424_jpg.rf3.jpg,['호포차꼬막'],호포차꼬막
1814,20231226_164428_jpg.rf.jpg,['00'],00
1815,20231226_164428_jpg.rf2.jpg,['BAR3F'],BAR3F
1816,20231226_164428_jpg.rf3.jpg,"['BLUE', '블루소주룸', 'R디수']",BLUE		블루소주룸		R디수
1817,20231226_164431_jpg.rf.jpg,"['짱까 땅까노래홀', '투', '3F']",짱까 땅까노래홀		투		3F
1818,20231226_164431_jpg.rf10.jpg,[],
1819,20231226_164431_jpg.rf11.jpg,"['룸비', '무료', '떡매일', '블루소주름']",룸비		무료		떡매일		블루소주름
1820,20231226_164431_jpg.rf2.jpg,['꼬꼬치'],꼬꼬치
1821,20231226_164431_jpg.rf3.jpg,"['장서래매', '3F']",장서래매		3F
1822,20231226_164431_jpg.rf4.jpg,['3LULSOJUROOM'],3LULSOJUROOM
1823,20231226_164431_jpg.rf5.jpg,"['가맹 의일일술의', '0242-3375', '동대찜', '김영희', '강남', '꼬막상무점 371-9592']",가맹 의일일술의		0242-3375		동대찜		김영희		강남		꼬막상무점 371-9592
1824,20231226_164431_jpg.rf6.jpg,"['LUURY족', 'SOjuROOM']",LUURY족		SOjuROOM
1825,20231226_164431_jpg.rf7.jpg,['수림그린윌'],수림그린윌
1826,20231226_164431_jpg.rf8.jpg,"['미마문', '2', '광생어 그', '공어전주|', '2추으4옥']",미마문		2		광생어 그		공어전주|		2추으4옥
1827,20231226_164431_jpg.rf9.jpg,['해빵'],해빵
1828,20231226_164432_jpg.rf.jpg,"['TERA', '5BARM서', '1OF', '청정하게', '기', 'E', '신매/생성복']",TERA		5BARM서		1OF		청정하게		기		E		신매/생성복
1829,20231226_164432_jpg.rf2.jpg,[],
1830,20231226_164437_jpg.rf.jpg,['BLUE 소주룸'],BLUE 소주룸
1831,20231226_164437_jpg.rf2.jpg,[],
1832,20231226_164437_jpg.rf3.jpg,['외사'],외사
1833,20231226_164447_jpg.rf.jpg,['인재병학'],인재병학
1834,20231226_164453_jpg.rf.jpg,"['아이마트', '녹색명품할인마트', 'SN스Y', '응급의', '전문의']",아이마트		녹색명품할인마트		SN스Y		응급의		전문의
1835,20231226_164538_jpg.rf.jpg,"['마이뼈', '룸소주방', '4F']",마이뼈		룸소주방		4F
1836,20231226_164538_jpg.rf2.jpg,"['는끼표룸소주방', '376-9997']",는끼표룸소주방		376-9997
1837,20231226_164538_jpg.rf3.jpg,"['느끼표룸소주방', '2~3F']",느끼표룸소주방		2~3F
1838,20231226_164538_jpg.rf4.jpg,"['물음표룸소주', '방']",물음표룸소주		방
1839,20231226_164538_jpg.rf5.jpg,"['킹덤오락실', '킹덤코인노래연습장1F']",킹덤오락실		킹덤코인노래연습장1F
1840,20231226_164552_jpg.rf.jpg,"['물은표', '룸소주방', '유흥주점4F']",물은표		룸소주방		유흥주점4F
1841,20231226_164552_jpg.rf2.jpg,"['소주호프룸소주방', 'AO', 'LL', '포텐', 'POTENT', 'MUsIC TOWN', '3F']",소주호프룸소주방		AO		LL		포텐		POTENT		MUsIC TOWN		3F
1842,20231226_164552_jpg.rf3.jpg,"['느끼표', '룸소주방']",느끼표		룸소주방
1843,20231226_164552_jpg.rf4.jpg,['야광장'],야광장
